c s2M s2V K m u N T kf km
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2500 0.4843 0.0412
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3000 0.4898 0.0236
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3500 0.4929 0.0316
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4000 0.4918 0.0204
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4500 0.4933 0.0088
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5000 0.4904 0.0098
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5500 0.4967 0.0059
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6000 0.4976 0.0061
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6500 0.4991 0.0034
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7000 0.4995 0.006
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7500 0.4995 0.0059
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8000 0.4992 0.0018
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8500 0.4989 0.0017
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9000 0.4996 0.0005
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9500 0.499 0.0011
0.1 0.1 0.01 100 0 0.16681005372000587 1000 10000 0.4986 0.0007
0.1 0.1 0.01 100 0 0.16681005372000587 1000 500 0.3867 0.2087
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1000 0.4122 0.134
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1500 0.4762 0.1016
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2000 0.4743 0.0824
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2500 0.4716 0.0526
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3000 0.4804 0.0328
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3500 0.4838 0.0196
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4000 0.4889 0.0157
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4500 0.4901 0.012
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5000 0.4929 0.0113
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5500 0.4956 0.0165
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6000 0.4972 0.0163
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6500 0.4993 0.0144
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7000 0.4991 0.012
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7500 0.499 0.0072
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8000 0.4996 0.004
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8500 0.4995 0.0109
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9000 0.4994 0.0092
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9500 0.4992 0.0105
0.1 0.1 0.01 100 0 0.16681005372000587 1000 10000 0.4991 0.0063
0.1 0.1 0.01 100 0 0.16681005372000587 1000 500 0.3931 0.2224
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1000 0.4306 0.1391
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1500 0.4185 0.0718
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2000 0.4625 0.0334
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2500 0.4668 0.034
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3000 0.4678 0.0217
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3500 0.4807 0.0123
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4000 0.4944 0.01
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4500 0.4897 0.0128
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5000 0.4953 0.0058
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5500 0.4923 0.0055
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6000 0.4959 0.0091
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6500 0.4921 0.0031
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7000 0.4954 0.0041
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7500 0.4935 0.0069
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8000 0.4963 0.0025
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8500 0.4984 0.0013
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9000 0.4976 0.0017
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9500 0.4975 0.0019
0.1 0.1 0.01 100 0 0.16681005372000587 1000 10000 0.4981 0.001
0.1 0.1 0.01 100 0 0.16681005372000587 1000 500 0.3908 0.1202
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1000 0.4526 0.0605
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1500 0.4831 0.0253
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2000 0.4759 0.0223
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2500 0.4806 0.0115
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3000 0.4868 0.0116
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3500 0.4797 0.0075
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4000 0.4857 0.0068
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4500 0.4932 0.0225
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5000 0.4898 0.0124
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5500 0.4964 0.0101
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6000 0.4893 0.0043
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6500 0.4867 0.0033
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7000 0.4922 0.0008
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7500 0.4952 0.0006
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8000 0.4948 0.0007
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8500 0.4942 0.0013
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9000 0.4831 0.0037
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9500 0.4857 0.0051
0.1 0.1 0.01 100 0 0.16681005372000587 1000 10000 0.4729 0.0067
0.1 0.1 0.01 100 0 0.16681005372000587 1000 500 0.3472 0.1815
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1000 0.4417 0.1238
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1500 0.4582 0.0935
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2000 0.4667 0.0489
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2500 0.4763 0.0305
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3000 0.4854 0.0121
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3500 0.4884 0.0102
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4000 0.4886 0.0032
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4500 0.4884 0.0012
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5000 0.4964 0.0003
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5500 0.4984 0.0001
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6000 0.4984 0.0003
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6500 0.497 0.0004
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7000 0.4992 0.0001
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7500 0.4983 0.0003
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8000 0.498 0.0003
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8500 0.4987 0.001
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9000 0.4984 0.0002
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9500 0.499 0.0002
0.1 0.1 0.01 100 0 0.16681005372000587 1000 10000 0.4985 0.0003
0.1 0.1 0.01 100 0 0.16681005372000587 1000 500 0.389 0.158
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1000 0.4498 0.1056
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1500 0.4839 0.0632
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2000 0.4896 0.0202
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2500 0.4933 0.005
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3000 0.4969 0.0069
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3500 0.4966 0.0051
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4000 0.4944 0.0017
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4500 0.4904 0.0027
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5000 0.4925 0.0029
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5500 0.4958 0.0033
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6000 0.4997 0.0022
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6500 0.4995 0.0009
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7000 0.4995 0.0011
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7500 0.499 0.0012
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8000 0.4986 0.0009
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8500 0.4975 0.0007
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9000 0.4982 0.0011
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9500 0.4984 0.0025
0.1 0.1 0.01 100 0 0.16681005372000587 1000 10000 0.4983 0.0024
0.1 0.1 0.01 100 0 0.16681005372000587 1000 500 0.3326 0.134
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1000 0.3964 0.1071
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1500 0.4655 0.0446
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2000 0.4638 0.0167
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2500 0.4818 0.0222
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3000 0.4873 0.0165
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3500 0.4791 0.0177
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4000 0.4807 0.0142
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4500 0.4862 0.0101
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5000 0.4901 0.0016
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5500 0.4908 0.003
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6000 0.4813 0.003
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6500 0.4796 0.0018
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7000 0.4807 0.0056
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7500 0.4861 0.0065
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8000 0.4906 0.0112
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8500 0.4915 0.0109
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9000 0.495 0.0078
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9500 0.4953 0.0068
0.1 0.1 0.01 100 0 0.16681005372000587 1000 10000 0.4969 0.0065
0.1 0.1 0.01 100 0 0.16681005372000587 1000 500 0.3449 0.1211
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1000 0.4463 0.0546
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1500 0.4461 0.0294
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2000 0.4633 0.0107
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2500 0.4723 0.0049
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3000 0.4852 0.0039
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3500 0.48 0.0039
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4000 0.4922 0.0051
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4500 0.4978 0.0037
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5000 0.4985 0.0022
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5500 0.4963 0.0028
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6000 0.4973 0.002
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6500 0.4973 0.0089
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7000 0.4959 0.0087
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7500 0.4957 0.0064
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8000 0.4944 0.0066
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8500 0.496 0.0082
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9000 0.4948 0.0038
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9500 0.4899 0.0045
0.1 0.1 0.01 100 0 0.16681005372000587 1000 10000 0.4941 0.0018
0.1 0.1 0.01 100 0 0.16681005372000587 1000 500 0.3675 0.1288
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1000 0.3957 0.0631
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1500 0.4494 0.0537
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2000 0.4705 0.019
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2500 0.4743 0.0096
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3000 0.4861 0.0069
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3500 0.4918 0.0149
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4000 0.4809 0.0161
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4500 0.4973 0.003
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5000 0.496 0.009
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5500 0.4964 0.0019
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6000 0.4962 0.0016
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6500 0.4997 0.0013
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7000 0.4998 0.002
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7500 0.4998 0.0021
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8000 0.4999 0.0022
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8500 0.4999 0.0011
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9000 0.4999 0.0023
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9500 0.4999 0.0027
0.1 0.1 0.01 100 0 0.16681005372000587 1000 10000 0.5 0.0021
0.1 0.1 0.01 100 0 0.16681005372000587 1000 500 0.3312 0.1861
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1000 0.409 0.1046
0.1 0.1 0.01 100 0 0.16681005372000587 1000 1500 0.4362 0.053
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2000 0.4795 0.0202
0.1 0.1 0.01 100 0 0.16681005372000587 1000 2500 0.4779 0.0269
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3000 0.4785 0.0114
0.1 0.1 0.01 100 0 0.16681005372000587 1000 3500 0.4826 0.018
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4000 0.4797 0.01
0.1 0.1 0.01 100 0 0.16681005372000587 1000 4500 0.4841 0.005
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5000 0.4903 0.0082
0.1 0.1 0.01 100 0 0.16681005372000587 1000 5500 0.4936 0.0084
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6000 0.4973 0.0038
0.1 0.1 0.01 100 0 0.16681005372000587 1000 6500 0.4986 0.0011
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7000 0.4988 0.0012
0.1 0.1 0.01 100 0 0.16681005372000587 1000 7500 0.4982 0.0016
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8000 0.4982 0.0026
0.1 0.1 0.01 100 0 0.16681005372000587 1000 8500 0.4987 0.0018
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9000 0.4986 0.0019
0.1 0.1 0.01 100 0 0.16681005372000587 1000 9500 0.4984 0.0038
0.1 0.1 0.01 100 0 0.16681005372000587 1000 10000 0.498 0.0022
0.1 0.1 0.01 100 0 0.2154434690031884 1000 500 0.3635 0.1138
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1000 0.4389 0.0874
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1500 0.4495 0.0388
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2000 0.4571 0.0223
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2500 0.4551 0.019
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3000 0.4563 0.009
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3500 0.4826 0.0069
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4000 0.482 0.0044
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4500 0.4886 0.0062
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5000 0.4867 0.0045
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5500 0.4804 0.0015
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6000 0.4765 0.0012
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6500 0.4674 0.0006
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7000 0.4742 0.0002
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7500 0.477 0.0001
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8000 0.4773 0.0002
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8500 0.4825 0.0003
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9000 0.4859 0.0004
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9500 0.4833 0.0002
0.1 0.1 0.01 100 0 0.2154434690031884 1000 10000 0.4823 0.0003
0.1 0.1 0.01 100 0 0.2154434690031884 1000 500 0.2285 0.129
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1000 0.3562 0.0641
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1500 0.3953 0.0549
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2000 0.4287 0.0356
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2500 0.4214 0.0254
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3000 0.4619 0.0439
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3500 0.4656 0.0378
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4000 0.4727 0.0485
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4500 0.4779 0.0317
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5000 0.4645 0.0112
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5500 0.4849 0.01
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6000 0.4879 0.0101
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6500 0.4926 0.01
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7000 0.4908 0.0059
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7500 0.4899 0.0035
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8000 0.4919 0.0031
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8500 0.4856 0.002
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9000 0.4954 0.0021
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9500 0.4943 0.0025
0.1 0.1 0.01 100 0 0.2154434690031884 1000 10000 0.4903 0.0036
0.1 0.1 0.01 100 0 0.2154434690031884 1000 500 0.3868 0.2181
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1000 0.4084 0.1616
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1500 0.4152 0.0889
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2000 0.469 0.0895
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2500 0.4516 0.0374
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3000 0.4785 0.0217
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3500 0.4818 0.0079
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4000 0.4896 0.0057
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4500 0.4961 0.004
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5000 0.4956 0.005
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5500 0.492 0.0023
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6000 0.4942 0.0041
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6500 0.4977 0.0025
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7000 0.4957 0.0019
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7500 0.4955 0.0031
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8000 0.4974 0.0043
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8500 0.4973 0.0083
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9000 0.497 0.0032
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9500 0.4938 0.009
0.1 0.1 0.01 100 0 0.2154434690031884 1000 10000 0.4905 0.0127
0.1 0.1 0.01 100 0 0.2154434690031884 1000 500 0.3666 0.1756
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1000 0.4081 0.0716
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1500 0.473 0.0733
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2000 0.4716 0.0519
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2500 0.4827 0.0385
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3000 0.4867 0.0405
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3500 0.4775 0.0224
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4000 0.4875 0.014
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4500 0.49 0.0191
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5000 0.4929 0.0209
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5500 0.4975 0.0144
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6000 0.4991 0.0199
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6500 0.4993 0.0261
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7000 0.499 0.0224
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7500 0.4992 0.0159
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8000 0.4984 0.0087
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8500 0.4985 0.0101
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9000 0.4998 0.0091
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9500 0.4997 0.0114
0.1 0.1 0.01 100 0 0.2154434690031884 1000 10000 0.4997 0.0138
0.1 0.1 0.01 100 0 0.2154434690031884 1000 500 0.3613 0.1392
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1000 0.4194 0.0982
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1500 0.475 0.1138
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2000 0.4828 0.0657
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2500 0.49 0.0255
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3000 0.4899 0.0292
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3500 0.4886 0.0198
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4000 0.488 0.0102
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4500 0.4827 0.0277
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5000 0.4903 0.0101
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5500 0.4933 0.0067
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6000 0.4952 0.0095
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6500 0.4966 0.0071
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7000 0.4973 0.0027
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7500 0.4966 0.0032
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8000 0.4944 0.0052
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8500 0.4993 0.0026
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9000 0.4988 0.0018
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9500 0.499 0.0035
0.1 0.1 0.01 100 0 0.2154434690031884 1000 10000 0.4975 0.0035
0.1 0.1 0.01 100 0 0.2154434690031884 1000 500 0.2358 0.164
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1000 0.3663 0.1108
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1500 0.4012 0.043
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2000 0.4455 0.0263
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2500 0.4292 0.0203
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3000 0.4563 0.0189
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3500 0.4517 0.0178
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4000 0.4728 0.0071
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4500 0.4755 0.008
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5000 0.468 0.0071
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5500 0.4813 0.0165
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6000 0.4822 0.0259
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6500 0.4845 0.011
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7000 0.4799 0.0088
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7500 0.4866 0.0162
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8000 0.4851 0.0116
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8500 0.4877 0.0082
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9000 0.485 0.0046
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9500 0.483 0.005
0.1 0.1 0.01 100 0 0.2154434690031884 1000 10000 0.4819 0.0062
0.1 0.1 0.01 100 0 0.2154434690031884 1000 500 0.3438 0.14
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1000 0.3651 0.0651
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1500 0.46 0.0494
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2000 0.4731 0.024
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2500 0.4888 0.027
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3000 0.4819 0.0241
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3500 0.4835 0.0173
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4000 0.4821 0.0056
0.1 0.1 0.01 100 0 0.2154434690031884 1000 4500 0.4801 0.0035
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5000 0.4897 0.0076
0.1 0.1 0.01 100 0 0.2154434690031884 1000 5500 0.4948 0.0033
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6000 0.4975 0.0024
0.1 0.1 0.01 100 0 0.2154434690031884 1000 6500 0.4977 0.0023
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7000 0.4978 0.0033
0.1 0.1 0.01 100 0 0.2154434690031884 1000 7500 0.4979 0.0035
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8000 0.4966 0.0032
0.1 0.1 0.01 100 0 0.2154434690031884 1000 8500 0.498 0.0076
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9000 0.4969 0.0049
0.1 0.1 0.01 100 0 0.2154434690031884 1000 9500 0.4959 0.0041
0.1 0.1 0.01 100 0 0.2154434690031884 1000 10000 0.491 0.0024
0.1 0.1 0.01 100 0 0.2154434690031884 1000 500 0.3043 0.1736
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1000 0.3728 0.0685
0.1 0.1 0.01 100 0 0.2154434690031884 1000 1500 0.4104 0.0321
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2000 0.4585 0.0274
0.1 0.1 0.01 100 0 0.2154434690031884 1000 2500 0.4767 0.0238
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3000 0.472 0.0234
0.1 0.1 0.01 100 0 0.2154434690031884 1000 3500 0.4813 0.0111
